SPEEDING_CRASH,SL,NL,P_TRUCK,AVG_AADT,SIGNAL_NUM,SIGNAL_PER_MILE,STOPPED_NUM,STOPPED_PER_MILE,MEDIAN_WIDTH,MEDIAN_TYPE,P_RESIDENTIAL,P_COMMERCIAL,P_INDUSTRIAL,P_AGRICULTURAL,P_INSTITUTIONAL,P_GOVERNMENTAL,LANDUSE_MIX,POP_DEN,PCT_POV,PCT_VEHICLE_0,PCT_OLD_YOUNG,PCT_MEANS_PEDBIC,DAILY_TRANSIT,PAVEMENT_CONDITION,ISLDTYPE,ISLDWIDTH,OSLDTYPE,OSLDWIDTH,SURF_TYPE,SURFACE_WIDTH,LANE_WIDTH,POLES_PER_MILE,P_SINGLE_SIDEWALK_ONLY,P_BOTH_SIDEWALK_ONLY,SIDEWALK_WIDTH,P_SINGLE_BIKELANE_ONLY,P_BOTH_BIKELANE_ONLY,P_SINGLE_BIKESLOT_ONLY,P_BOTH_BIKESLOT_ONLY,P_SINGLE_SHAREDPATH_ONLY,P_BOTH_SHAREDPATH_ONLY,SHAREDPATH_WIDTH,SHAREDPATH_DISTFMRD,FRQ_AM78,NARROW_LANE,ASPHALT_SURFACE,PRESENCE_OF_MEDIAN_ISL_AT_CROSS,HIGH_FREQ_TRANSIT
3,45,6,4.12195122,25916.66667,3,3.257353748,1,1.085784583,24.6098624,1,0,0,0,0,0,0,0,0,0,0,0,0,33,4.844503026,0,2,1,6.536478562,0,30.45998395,10.15332798,10.53880925,0,1,5.033564449,0,0,0.099132132,0,0,0,0,0,4,1,1,0,1
3,45,6,4.12195122,25916.66667,3,3.257353748,1,1.085784583,24.6098624,1,0,0,0,0,0,0,0,0,0,0,0,0,33,4.844503026,0,2,1,6.536478562,0,30.45998395,10.15332798,10.53880925,0,1,5.033564449,0,0,0.099132132,0,0,0,0,0,4,1,1,0,1
1,45,4,5.267073171,27083.33333,0,0,0,0,11.4925479,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.5,0,2,1,4,0,20,10,21.04401909,0.629700568,0,8,0,0,0,0,0,0,0,0,1,1,1,0,0
1,45,4,5.267073171,27083.33333,0,0,0,0,11.4925479,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.5,0,2,1,4,0,20,10,21.04401909,0.629700568,0,8,0,0,0,0,0,0,0,0,1,1,1,0,0
4,45,6,8.178019166,48824.17848,3,2.977049922,13,12.90054966,25.24622882,0,0.52826679,0.290780375,0,0,0,0.180467789,0,8.28E-05,0.125815603,0.008158922,0.338292948,0.010396689,4.861043218,4.5,0,2,1,4,0,36,12,53.45938883,0,1,5.057060124,0,0,0.265949793,0.01885465,0,0,0,0,0.747852803,0,1,0,0
4,45,6,8.178019166,48824.17848,3,2.977049922,13,12.90054966,25.24622882,0,0.52826679,0.290780375,0,0,0,0.180467789,0,8.28E-05,0.125815603,0.008158922,0.338292948,0.010396689,4.861043218,4.5,0,2,1,4,0,36,12,53.45938883,0,1,5.057060124,0,0,0.265949793,0.01885465,0,0,0,0,0.747852803,0,1,0,0
1,50,7,4.582692308,30868.66667,0,0,6,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,4,0,40,11.42857143,44.48021723,0,1,6.042666667,0,0,0,0,0,0,0,0,0,1,1,0,0
1,50,7,4.582692308,30868.66667,0,0,6,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,4,0,40,11.42857143,44.48021723,0,1,6.042666667,0,0,0,0,0,0,0,0,0,1,1,0,0
3,45,4,5.410546631,25892.66178,2,2.066307818,4,4.132615636,22,0,1,0,0,0,0,0,0,0,0,0,0,0,19,3.969005383,0,2,1,3,0,22.5,11.25,5.35822417,0,1,5.039776425,0,0,0,0,0,0,0,0,4,1,1,0,1
3,45,4,5.410546631,25892.66178,2,2.066307818,4,4.132615636,22,0,1,0,0,0,0,0,0,0,0,0,0,0,19,3.969005383,0,2,1,3,0,22.5,11.25,5.35822417,0,1,5.039776425,0,0,0,0,0,0,0,0,4,1,1,0,1
1,50,4,3.08630137,48166.66667,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,1,8,0,24,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,50,4,3.08630137,48166.66667,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,1,8,0,24,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,50,5,3.804697987,48581.33333,1,8,0,0,30,0,0.865085006,0,0,0,0,0.032287646,0,0,0,0,0,0,27,4,0,2,1,4.836,0,31.196,12.4784,58.17218647,0,1,8,0.328,0.672,0.832,0.056,0,0,0,0,4,0,1,0,1
0,50,5,3.804697987,48581.33333,1,8,0,0,30,0,0.865085006,0,0,0,0,0.032287646,0,0,0,0,0,0,27,4,0,2,1,4.836,0,31.196,12.4784,58.17218647,0,1,8,0.328,0.672,0.832,0.056,0,0,0,0,4,0,1,0,1
0,50,6,2.391269841,60166.66667,1,1.494768311,3,4.484304933,27.68520179,0,0,0,0,0,0,0,0,0.000133847,0.160533425,0.029575843,0.314791423,0.057046896,34,5,0,2,1,4,0,36,12,22.02783116,0.270254111,0.729745889,5,0,0,0.151270553,0,0,0,0,0,4,0,1,0,1
0,50,6,2.391269841,60166.66667,1,1.494768311,3,4.484304933,27.68520179,0,0,0,0,0,0,0,0,0.000133847,0.160533425,0.029575843,0.314791423,0.057046896,34,5,0,2,1,4,0,36,12,22.02783116,0.270254111,0.729745889,5,0,0,0.151270553,0,0,0,0,0,4,0,1,0,1
0,45,4,5.421518987,26166.66667,1,1.115075825,13,14.49598573,18,0,0,0,1,0,0,0,0,0,0,0,0,0,12,4,0,2,1,4,0,24,12,16.70208984,0,1,5,0,0,0.078055308,0,0,0,0,0,2,0,1,0,0
0,45,4,5.421518987,26166.66667,1,1.115075825,13,14.49598573,18,0,0,0,1,0,0,0,0,0,0,0,0,0,12,4,0,2,1,4,0,24,12,16.70208984,0,1,5,0,0,0.078055308,0,0,0,0,0,2,0,1,0,0
2,45,6,4.644960916,38174.55626,4,1.962177075,5,2.452721343,30,0,0.102057754,0.703647725,0.002181172,0.085684561,0.011877506,0.029840669,0,0,0,0,0,0,40,4,0,2,1,4,0,36,12,62.13174075,0,1,9.975472787,0,0,0,0,0,0,0,0,5,0,1,1,1
2,45,6,4.644960916,38174.55626,4,1.962177075,5,2.452721343,30,0,0.102057754,0.703647725,0.002181172,0.085684561,0.011877506,0.029840669,0,0,0,0,0,0,40,4,0,2,1,4,0,36,12,62.13174075,0,1,9.975472787,0,0,0,0,0,0,0,0,5,0,1,1,1
0,45,4,5.497565543,19304.5,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,5,0,24,12,73.95127903,1,0,8,0,0.922133754,0.40701076,0.50876345,0,0,0,0,0,0,1,0,0
0,45,4,5.497565543,19304.5,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,5,0,24,12,73.95127903,1,0,8,0,0.922133754,0.40701076,0.50876345,0,0,0,0,0,0,1,0,0
0,50,8,4.430701754,37750,2,3.717472119,0,0,30,0,0,0.566307705,0.109066222,0,0.034517214,0.228892609,0,0,0,0,0,0,26,4,0,2,1,4,0,48,12,133.2576681,0.024163569,0.498141264,5.488160291,0,0,0,0,0,0,0,0,4,0,1,0,1
0,50,8,4.430701754,37750,2,3.717472119,0,0,30,0,0,0.566307705,0.109066222,0,0.034517214,0.228892609,0,0,0,0,0,0,26,4,0,2,1,4,0,48,12,133.2576681,0.024163569,0.498141264,5.488160291,0,0,0,0,0,0,0,0,4,0,1,0,1
4,45,4,3.027237354,41787.58734,0,0,2,7.408312868,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,4.805390308,0,24,12,0,0,0,0,0,0.999996296,0,0,0,0,0,0,0,0,1,0,0
4,45,4,3.027237354,41787.58734,0,0,2,7.408312868,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,4.805390308,0,24,12,0,0,0,0,0,0.999996296,0,0,0,0,0,0,0,0,1,0,0
1,45,4,3.202781684,25563.33165,2,2.056548926,7,7.19792124,14.8087718,0,0.392995097,0,0,0,0,0,0,0,0,0,0,0,14,5,1,3,1,6,0,22,11,0,0,1,5.041903727,0,1,0.037535103,0,0,0,0,0,2,1,1,0,0
1,45,4,3.202781684,25563.33165,2,2.056548926,7,7.19792124,14.8087718,0,0.392995097,0,0,0,0,0,0,0,0,0,0,0,14,5,1,3,1,6,0,22,11,0,0,1,5.041903727,0,1,0.037535103,0,0,0,0,0,2,1,1,0,0
1,35,6,8.316104588,33394.56528,1,2.194426158,6,13.16655695,17,1,0,0,0,0,0,0,0,0,0,0,0,0,13,5,1,2,1,4,0,33,11,42.93492707,0.041694097,0.958305903,6,0.004388852,0.953917051,0,0,0,0,0,0,2,1,1,1,0
1,35,6,8.316104588,33394.56528,1,2.194426158,6,13.16655695,17,1,0,0,0,0,0,0,0,0,0,0,0,0,13,5,1,2,1,4,0,33,11,42.93492707,0.041694097,0.958305903,6,0.004388852,0.953917051,0,0,0,0,0,0,2,1,1,1,0
1,35,6,8.316104588,33394.56528,1,2.194426158,6,13.16655695,17,1,0,0,0,0,0,0,0,0,0,0,0,0,13,5,1,2,1,4,0,33,11,42.93492707,0.041694097,0.958305903,6,0.004388852,0.953917051,0,0,0,0,0,0,2,1,1,1,0
1,35,6,8.316104588,33394.56528,1,2.194426158,6,13.16655695,17,1,0,0,0,0,0,0,0,0,0,0,0,0,13,5,1,2,1,4,0,33,11,42.93492707,0.041694097,0.958305903,6,0.004388852,0.953917051,0,0,0,0,0,0,2,1,1,1,0
1,35,6,8.316104588,33394.56528,1,2.194426158,6,13.16655695,17,1,0,0,0,0,0,0,0,0,0,0,0,0,13,5,1,2,1,4,0,33,11,42.93492707,0.041694097,0.958305903,6,0.004388852,0.953917051,0,0,0,0,0,0,2,1,1,1,0
1,40,4,5.411768117,22324.85762,2,2.649357531,7,9.272751358,15.02053252,1,0.980887991,0.003511808,4.73E-06,0,0.000361108,0.010279156,0,2.12E-05,0.085186822,0.04831866,0.464713109,0.038617718,12,3.5,0,2,1,4,0,24,12,41.44972089,0.025963704,0.974036296,5.042276205,0,0,0,0,0,0,0,0,2,0,1,0,0
1,40,4,5.411768117,22324.85762,2,2.649357531,7,9.272751358,15.02053252,1,0.980887991,0.003511808,4.73E-06,0,0.000361108,0.010279156,0,2.12E-05,0.085186822,0.04831866,0.464713109,0.038617718,12,3.5,0,2,1,4,0,24,12,41.44972089,0.025963704,0.974036296,5.042276205,0,0,0,0,0,0,0,0,2,0,1,0,0
1,40,4,5.128802153,22911.16667,0,0,0,0,15,1,0,0,0,0,0,0,0,5.83E-05,0.333248444,0.152355116,0.472956712,0.176952713,14,3,1,5.5,1,9.836363636,1,24,12,0,0,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0
1,40,4,5.128802153,22911.16667,0,0,0,0,15,1,0,0,0,0,0,0,0,5.83E-05,0.333248444,0.152355116,0.472956712,0.176952713,14,3,1,5.5,1,9.836363636,1,24,12,0,0,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0
2,40,4,6.439863855,32330.42107,2,1.918097248,13,12.46763211,20,1,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,2,1,4,0,24,12,64.16988816,0,1,4.997170807,0.039225089,0.960774911,0.061379112,0,0,0,0,0,4,0,1,0,1
2,40,4,6.439863855,32330.42107,2,1.918097248,13,12.46763211,20,1,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,2,1,4,0,24,12,64.16988816,0,1,4.997170807,0.039225089,0.960774911,0.061379112,0,0,0,0,0,4,0,1,0,1
3,45,4,4.777102804,35166.66667,1,2.288329519,4,9.153318078,13.14256293,1,0,0,0,0,0,0,0,5.76E-06,0.148532469,0.050835079,0.356033453,0.018410502,11,3.5,0,2,1,7.011441648,0,24,12,0,0.725629291,0,4.249132766,0,0,0,0,0,0,0,0,2,0,1,0,0
3,45,4,4.777102804,35166.66667,1,2.288329519,4,9.153318078,13.14256293,1,0,0,0,0,0,0,0,5.76E-06,0.148532469,0.050835079,0.356033453,0.018410502,11,3.5,0,2,1,7.011441648,0,24,12,0,0.725629291,0,4.249132766,0,0,0,0,0,0,0,0,2,0,1,0,0
0,45,7,5.528686298,41153.07077,0,0,2,15.74716354,24.13390601,1,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,2,1,3.653562402,0,42,12,18.7938083,0.73229822,0.26770178,5.211170943,0,0,0,0,0,0,0,0,2,0,1,0,0
0,45,7,5.528686298,41153.07077,0,0,2,15.74716354,24.13390601,1,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,2,1,3.653562402,0,42,12,18.7938083,0.73229822,0.26770178,5.211170943,0,0,0,0,0,0,0,0,2,0,1,0,0
3,35,4,3.094805195,38750,2,16.97792869,0,0,17,1,0,0,0,0,0,0,0,1.63E-05,0.072585152,0.022808699,0.51513906,0.007580707,16,3.5,0,2,1,4,0,24,12,37.27768877,0.439728353,0.534804754,5.062236287,1,0,0,0,0,0,0,0,2,0,1,0,0
3,35,4,3.094805195,38750,2,16.97792869,0,0,17,1,0,0,0,0,0,0,0,1.63E-05,0.072585152,0.022808699,0.51513906,0.007580707,16,3.5,0,2,1,4,0,24,12,37.27768877,0.439728353,0.534804754,5.062236287,1,0,0,0,0,0,0,0,2,0,1,0,0
3,35,4,8.214945451,32573.11111,4,5.128205128,1,1.282051282,25,0,0,0,0,0,0,0,0,9.89E-05,0.243610695,0.181390713,0.304407942,0.094858542,13,5,1,5,1,4,0,24,12,42.93492707,0.423076923,0.180769231,7.751633987,0,0,0,0,0,0,0,0,2,0,1,0,0
3,35,4,8.214945451,32573.11111,4,5.128205128,1,1.282051282,25,0,0,0,0,0,0,0,0,9.89E-05,0.243610695,0.181390713,0.304407942,0.094858542,13,5,1,5,1,4,0,24,12,42.93492707,0.423076923,0.180769231,7.751633987,0,0,0,0,0,0,0,0,2,0,1,0,0
3,35,4,8.214945451,32573.11111,4,5.128205128,1,1.282051282,25,0,0,0,0,0,0,0,0,9.89E-05,0.243610695,0.181390713,0.304407942,0.094858542,13,5,1,5,1,4,0,24,12,42.93492707,0.423076923,0.180769231,7.751633987,0,0,0,0,0,0,0,0,2,0,1,0,0
3,35,4,8.214945451,32573.11111,4,5.128205128,1,1.282051282,25,0,0,0,0,0,0,0,0,9.89E-05,0.243610695,0.181390713,0.304407942,0.094858542,13,5,1,5,1,4,0,24,12,42.93492707,0.423076923,0.180769231,7.751633987,0,0,0,0,0,0,0,0,2,0,1,0,0
3,35,4,8.214945451,32573.11111,4,5.128205128,1,1.282051282,25,0,0,0,0,0,0,0,0,9.89E-05,0.243610695,0.181390713,0.304407942,0.094858542,13,5,1,5,1,4,0,24,12,42.93492707,0.423076923,0.180769231,7.751633987,0,0,0,0,0,0,0,0,2,0,1,0,0
1,45,4,5.198342541,29166.66667,0,0,5,6.9580513,17.17287139,0,0,0,0,0,0,0,0,0,0,0,0,0,49,5,0,2,1,7.309917171,0,23.5,11.75,0,0.633182668,0.366817332,5.084391519,0,0,0,0,0,0,0,0,7,1,1,0,1
1,45,4,5.198342541,29166.66667,0,0,5,6.9580513,17.17287139,0,0,0,0,0,0,0,0,0,0,0,0,0,49,5,0,2,1,7.309917171,0,23.5,11.75,0,0.633182668,0.366817332,5.084391519,0,0,0,0,0,0,0,0,7,1,1,0,1
6,45,6,4.595394737,25583.33333,2,2.125723809,0,0,18.89037217,0,1,0,0,0,0,0,0,0,0,0,0,0,39,3.920285357,0,2,1,4.692985962,0,36,12,43.11382639,0,1,4.915957383,0,0,0.392042991,0,0,0,0,0,4,0,1,0,1
6,45,6,4.595394737,25583.33333,2,2.125723809,0,0,18.89037217,0,1,0,0,0,0,0,0,0,0,0,0,0,39,3.920285357,0,2,1,4.692985962,0,36,12,43.11382639,0,1,4.915957383,0,0,0.392042991,0,0,0,0,0,4,0,1,0,1
3,50,6,4.798056185,38385.43474,0,0,4,4.520284778,30,0,0,0,0,0,0,0,0,0,0,0,0,0,17.20562962,4.75,0,2,1,4,0,35.79794327,11.93264776,19.76577417,0,1,5.129901684,0.07571477,0.92428523,0.07571477,0,0,0,0,0,2.245069958,1,1,0,0
3,50,6,4.798056185,38385.43474,0,0,4,4.520284778,30,0,0,0,0,0,0,0,0,0,0,0,0,0,17.20562962,4.75,0,2,1,4,0,35.79794327,11.93264776,19.76577417,0,1,5.129901684,0.07571477,0.92428523,0.07571477,0,0,0,0,0,2.245069958,1,1,0,0
3,50,6,4.798056185,38385.43474,0,0,4,4.520284778,30,0,0,0,0,0,0,0,0,0,0,0,0,0,17.20562962,4.75,0,2,1,4,0,35.79794327,11.93264776,19.76577417,0,1,5.129901684,0.07571477,0.92428523,0.07571477,0,0,0,0,0,2.245069958,1,1,0,0
0,45,4,1.988050314,26307,0,0,6,10.3626943,21.71675302,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,2,1,6.594127807,0,24,12,19.82507106,0,1,5.088946459,0,0,0,0,0,0,0,0,1,0,1,0,0
0,45,4,1.988050314,26307,0,0,6,10.3626943,21.71675302,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,2,1,6.594127807,0,24,12,19.82507106,0,1,5.088946459,0,0,0,0,0,0,0,0,1,0,1,0,0
0,45,4,1.988050314,26307,0,0,6,10.3626943,21.71675302,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,2,1,6.594127807,0,24,12,19.82507106,0,1,5.088946459,0,0,0,0,0,0,0,0,1,0,1,0,0
0,45,4,1.988050314,26307,0,0,6,10.3626943,21.71675302,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,2,1,6.594127807,0,24,12,19.82507106,0,1,5.088946459,0,0,0,0,0,0,0,0,1,0,1,0,0
0,50,2,5.463139487,18885.33705,2,2.266802675,1,1.133401337,21.3081761,0,0.410056556,0.260661719,0,0,0.013641407,0.050712987,0,0,0,0,0,0,0,3,0,2,1,4.909962871,0,24,24,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0
2,50,4,10.67783238,30851.71347,2,3.424657534,2,3.424657534,40,0,0.57233963,0,0,0,0,0,0,0,0,0,0,0,0,4.745719178,0,2,1,4.991438356,0,24,12,6.00091402,0.498287671,0,5.048109966,0,0,0.003424658,0,0,0,0,0,0,0,1,0,0
2,50,4,10.67783238,30851.71347,2,3.424657534,2,3.424657534,40,0,0.57233963,0,0,0,0,0,0,0,0,0,0,0,0,4.745719178,0,2,1,4.991438356,0,24,12,6.00091402,0.498287671,0,5.048109966,0,0,0.003424658,0,0,0,0,0,0,0,1,0,0
0,45,6,4.586160714,37000,1,1.654807215,2,3.30961443,30,0,0,1,0,0,0,0,0,0,0,0,0,0,40,4,0,2,1,4,0,36,12,62.13174075,0,1,10,0,0,0,0,0,0,0,0,5,0,1,1,1
0,45,6,4.586160714,37000,1,1.654807215,2,3.30961443,30,0,0,1,0,0,0,0,0,0,0,0,0,0,40,4,0,2,1,4,0,36,12,62.13174075,0,1,10,0,0,0,0,0,0,0,0,5,0,1,1,1
0,45,8,3.114270155,52501.9793,1,6.761508087,0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,40,4,0,2,1,4.5,0,48,12,55.68555039,0,1,5,0,1,0.006761508,0,0,0,0,0,5,0,1,0,1
0,45,8,3.114270155,52501.9793,1,6.761508087,0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,40,4,0,2,1,4.5,0,48,12,55.68555039,0,1,5,0,1,0.006761508,0,0,0,0,0,5,0,1,0,1
1,60,4,6.704317442,50922.16667,0,0,0,0,37.14462702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.024897663,1,5.142149192,1,10.4051683,0,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,55,4,5.707825499,27595.01842,1,0.473193583,3,1.41958075,40.93611887,0,0.175316138,0.081844869,0.319160874,0,0,0.391142067,0,0,0,0,0,0,0,3.037287654,1,2.000225006,1,4.000070979,0,24,12,42.88557003,0.006151517,0,8,0,1,0.030757583,0,0,0,0,0,0,0,1,0,0
1,55,4,5.707825499,27595.01842,1,0.473193583,3,1.41958075,40.93611887,0,0.175316138,0.081844869,0.319160874,0,0,0.391142067,0,0,0,0,0,0,0,3.037287654,1,2.000225006,1,4.000070979,0,24,12,42.88557003,0.006151517,0,8,0,1,0.030757583,0,0,0,0,0,0,0,1,0,0
1,45,4,3.027237354,42500,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,6.007082621,0,24,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,45,4,3.027237354,42500,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,6.007082621,0,24,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,40,4,5.176486836,27162.49685,1,9.460737938,1,9.460737938,22,0,1,0,0,0,0,0,0,0,0,0,0,0,12,3.533112583,0,2,1,4.04730369,0,24,12,41.44972089,0.094607379,0.905392621,4.428997021,0,0,0,0,0,0,0,0,2,0,1,0,0
0,40,4,5.176486836,27162.49685,1,9.460737938,1,9.460737938,22,0,1,0,0,0,0,0,0,0,0,0,0,0,12,3.533112583,0,2,1,4.04730369,0,24,12,41.44972089,0.094607379,0.905392621,4.428997021,0,0,0,0,0,0,0,0,2,0,1,0,0
1,55,4,11.80704459,18502.47361,0,0,12,4.733167672,40,0,0.245948883,0.054565482,0.079210331,0.478929349,0.059455641,0.023112615,0.721617723,0,0,0,0,0,0,5,1,2,1,4,0,24,12,0.381925136,0.016960517,0,5,0,0,0.059559027,0,0,0,0,0,0,0,1,0,0
1,55,4,11.80704459,18502.47361,0,0,12,4.733167672,40,0,0.245948883,0.054565482,0.079210331,0.478929349,0.059455641,0.023112615,0.721617723,0,0,0,0,0,0,5,1,2,1,4,0,24,12,0.381925136,0.016960517,0,5,0,0,0.059559027,0,0,0,0,0,0,0,1,0,0
0,40,4,4.645116279,14016.66667,0,0,9,11.71417415,14.96134323,0,0.724536635,0.115537051,0,0.012559024,0.014904915,0.115053407,0,0,0,0,0,0,5.942470389,3.258492776,0,2,1,7.554861382,0,23,11.5,49.9148773,0,1,5,0.058570871,0,0,0,0,0,0,0,0.457113107,1,1,0,0
0,40,4,4.645116279,14016.66667,0,0,9,11.71417415,14.96134323,0,0.724536635,0.115537051,0,0.012559024,0.014904915,0.115053407,0,0,0,0,0,0,5.942470389,3.258492776,0,2,1,7.554861382,0,23,11.5,49.9148773,0,1,5,0.058570871,0,0,0,0,0,0,0,0.457113107,1,1,0,0
2,45,4,12.26666667,21659.5,1,1.436988073,4,5.747952292,75,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,1,2,1,4,0,24,12,20.29297758,0.354936054,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0
2,45,4,12.26666667,21659.5,1,1.436988073,4,5.747952292,75,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,1,2,1,4,0,24,12,20.29297758,0.354936054,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0
0,55,4,14.15592105,24050.33333,0,0,3,20.14761486,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,4,1,4,0,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,55,4,14.15592105,24050.33333,0,0,3,20.14761486,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,4,1,4,0,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,50,6,4.771954674,56856.83333,2,13.86625992,0,0,34.75605782,1,0,0,0,0,0,0,0,0,0,0,0,0,36,4,0,2,1,4,0,36,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1
0,50,6,4.771954674,56856.83333,2,13.86625992,0,0,34.75605782,1,0,0,0,0,0,0,0,0,0,0,0,0,36,4,0,2,1,4,0,36,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1
0,45,6,13.80944882,20850,0,0,4,12.20628624,27,0,0.62729957,0.249787183,0.03776998,0,0.050172138,0.007672585,0,0,0,0,0,0,26,3,0,2,1,3.473909063,0,35,11.66666667,0,0,0.982606042,5,0,0,0,0,0,0,0,0,4,1,1,0,1
0,45,6,13.80944882,20850,0,0,4,12.20628624,27,0,0.62729957,0.249787183,0.03776998,0,0.050172138,0.007672585,0,0,0,0,0,0,26,3,0,2,1,3.473909063,0,35,11.66666667,0,0,0.982606042,5,0,0,0,0,0,0,0,0,4,1,1,0,1
1,45,6,11.56923077,41250,1,3.343139877,2,6.686279754,22.07060711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,4.372760096,0,33,11,53.89162177,0,1,6,0,1,0,0,0,0,0,0,0,1,1,0,0
1,45,6,11.56923077,41250,1,3.343139877,2,6.686279754,22.07060711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,4.372760096,0,33,11,53.89162177,0,1,6,0,1,0,0,0,0,0,0,0,1,1,0,0
0,45,6,4.691514888,40100.00585,2,5.851375073,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5,0,2,1,4,0,36,12,58.85230637,0,1,5,0,0,0.479227618,0,0,0,0,0,4,0,1,0,1
0,45,6,4.691514888,40100.00585,2,5.851375073,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5,0,2,1,4,0,36,12,58.85230637,0,1,5,0,0,0.479227618,0,0,0,0,0,4,0,1,0,1
0,45,6,4.84171123,29916.67658,2,1.272248445,11,6.997366446,24.42555411,1,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,2,1,5,0,33,11,53.89165605,0,1.000000636,6.060519548,0,1.000000636,0.178290353,0,0,0,0,0,2,1,1,0,0
0,45,6,4.84171123,29916.67658,2,1.272248445,11,6.997366446,24.42555411,1,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,2,1,5,0,33,11,53.89165605,0,1.000000636,6.060519548,0,1.000000636,0.178290353,0,0,0,0,0,2,1,1,0,0
1,50,6,9.617964072,53869.16667,1,1.890359168,1,1.890359168,28,1,0.929325875,0,0,0,0,0.070674125,0,0,0,0,0,0,18,4,0,2,1,6,0,35,11.66666667,49.6757896,0,1,5.543478261,0,0,0,0,0,0,0,0,2,1,1,0,0
1,50,6,9.617964072,53869.16667,1,1.890359168,1,1.890359168,28,1,0.929325875,0,0,0,0,0.070674125,0,0,0,0,0,0,18,4,0,2,1,6,0,35,11.66666667,49.6757896,0,1,5.543478261,0,0,0,0,0,0,0,0,2,1,1,0,0
1,50,5,8.741153846,43083.33333,0,0,4,7.299270073,27.15328467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,1,2.399635036,1,10.76277372,0,30,12,45.67931498,0.071167883,0.790145985,5,0,1,0,0,0,0,0,0,0,0,1,0,0
1,50,5,8.741153846,43083.33333,0,0,4,7.299270073,27.15328467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,1,2.399635036,1,10.76277372,0,30,12,45.67931498,0.071167883,0.790145985,5,0,1,0,0,0,0,0,0,0,0,1,0,0
1,45,6,4.738867925,44416.66667,1,1.095494232,10,10.95494232,39.70377836,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3.527770779,0,2,1,7.92594459,0,36,12,41.6680031,0,1,5.625269765,0,0,0,0,0,0,0,0,4,0,1,0,1
1,45,6,4.738867925,44416.66667,1,1.095494232,10,10.95494232,39.70377836,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3.527770779,0,2,1,7.92594459,0,36,12,41.6680031,0,1,5.625269765,0,0,0,0,0,0,0,0,4,0,1,0,1
